study id	Exclude	Exclude Reason	study name	study identifier	study published	experiment id	experiment name	chemical	animal group id	animal group name	lifestage exposed	lifestage assessed	species	species strain	strain.abbr	generation	animal description	animal description (with N)	sex	route	treatment period	duration exposure	endpoint id	endpoint name	system	organ	effect	effect subtype	diagnostic	tags	observation time	data type	doses	dose units	response units	expected adversity direction	maximum endpoint change	low_dose	NOEL	LOEL	FEL	high_dose	key	dose index	dose	N	incidence	response	stdev	lower_ci	upper_ci	pairwise significant	percent control mean	percent control low	percent control high
174401	FALSE		Culty et al. 2008		FALSE	1216	Developmental toxicity	DEHP	2274	Sprague Dawley rats: Group 1	GD 14 - 21	PND 60	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=3-5)	Male	oral gavage	developmental (GD 14 to PND 0)	GD 14 to PND 0	23306	AGD (mm)			AGD (mm)				PND 60	Continuous	0.0, 234.0, 469.0, 700.0, 750.0, 938.0, 1250.0 mg/kg-day	mg/kg-day	mm	0	-35.63829787	234				1250	35855	2	469	3		30.86	1.26439709	27.72	34	FALSE	-8.806146572	-20.33196482	2.719671672
174401	FALSE		Culty et al. 2008		FALSE	1216	Developmental toxicity	DEHP	2274	Sprague Dawley rats: Group 1	GD 14 - 21	PND 60	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=3-5)	Male	oral gavage	developmental (GD 14 to PND 0)	GD 14 to PND 0	23306	AGD (mm)			AGD (mm)				PND 60	Continuous	0.0, 234.0, 469.0, 700.0, 750.0, 938.0, 1250.0 mg/kg-day	mg/kg-day	mm	0	-35.63829787	234				1250	35856	3	700	3		31.87	2.546114687	25.55	38.19	FALSE	-5.821513002	-19.78959357	8.146567569
174401	FALSE		Culty et al. 2008		FALSE	1216	Developmental toxicity	DEHP	2274	Sprague Dawley rats: Group 1	GD 14 - 21	PND 60	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=3-5)	Male	oral gavage	developmental (GD 14 to PND 0)	GD 14 to PND 0	23306	AGD (mm)			AGD (mm)				PND 60	Continuous	0.0, 234.0, 469.0, 700.0, 750.0, 938.0, 1250.0 mg/kg-day	mg/kg-day	mm	0	-35.63829787	234				1250	35857	4	750	5		32.7	2.03482186	30.17	35.23	FALSE	-3.368794326	-15.8934052	9.155816553
174401	FALSE		Culty et al. 2008		FALSE	1216	Developmental toxicity	DEHP	2274	Sprague Dawley rats: Group 1	GD 14 - 21	PND 60	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=3-5)	Male	oral gavage	developmental (GD 14 to PND 0)	GD 14 to PND 0	23306	AGD (mm)			AGD (mm)				PND 60	Continuous	0.0, 234.0, 469.0, 700.0, 750.0, 938.0, 1250.0 mg/kg-day	mg/kg-day	mm	0	-35.63829787	234				1250	35858	5	938	4		25.78	6.82	14.93	36.63	FALSE	-23.8179669	-45.50478391	-2.131149897
174401	FALSE		Culty et al. 2008		FALSE	1216	Developmental toxicity	DEHP	2274	Sprague Dawley rats: Group 1	GD 14 - 21	PND 60	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=3-5)	Male	oral gavage	developmental (GD 14 to PND 0)	GD 14 to PND 0	23306	AGD (mm)			AGD (mm)				PND 60	Continuous	0.0, 234.0, 469.0, 700.0, 750.0, 938.0, 1250.0 mg/kg-day	mg/kg-day	mm	0	-35.63829787	234				1250	35859	6	1250	3		21.78	7.257292884	3.75	39.81	TRUE	-35.63829787	-61.0591093	-10.21748645
174409	TRUE	Do not analyze AGD data from Giribabu 2014 because exposure was not during the MPW (GD 16-18)	Giribabu et al. 2014		FALSE	1217	Developmental toxicity	DBP	2276	Wistar rats	GD 1, 7, and 14	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=35)	Male	oral gavage	developmental (GD 1, 7, and 14)	GD 1, 7, and 14	23308	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	mm	0	-3.125	100				500	35865	0	0	35		3.2	0.1	3.17	3.23	FALSE	0	-1.464155046	1.464155046
174409	TRUE	Do not analyze AGD data from Giribabu 2014 because exposure was not during the MPW (GD 16-18)	Giribabu et al. 2014		FALSE	1217	Developmental toxicity	DBP	2276	Wistar rats	GD 1, 7, and 14	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=35)	Male	oral gavage	developmental (GD 1, 7, and 14)	GD 1, 7, and 14	23308	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	mm	0	-3.125	100				500	35866	1	100	35		3.1	0.1	3.07	3.13	FALSE	-3.125	-4.566459179	-1.683540821
174409	TRUE	Do not analyze AGD data from Giribabu 2014 because exposure was not during the MPW (GD 16-18)	Giribabu et al. 2014		FALSE	1217	Developmental toxicity	DBP	2276	Wistar rats	GD 1, 7, and 14	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=35)	Male	oral gavage	developmental (GD 1, 7, and 14)	GD 1, 7, and 14	23308	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	mm	0	-3.125	100				500	35867	2	500	35		3.2	0.2	3.13	3.27	FALSE	0	-2.315032397	2.315032397
174414	FALSE		Ashby et al. 1997		FALSE	1238	Developmental toxicity	BzBP	2296	AP rat	GD 1 - PND 2	PND 2	Rat	Rat Alderley Park (Wistar-Derived)	W	F1	F1 Rat, Alderley Park (Wistar-Derived) (♂)	F1 Rat, Alderley Park (Wistar-Derived) (♂, N=117-121)	Male	oral drinking water	developmental (GD 1 - PND 2)	GD 1 - PND 2	23355	AGD (mm)			AGD (mm)				PND 2	Continuous	0.0, 0.18 mg/kg-day	mg/kg-day	mm	0	3.883495146	0.18		0.18		0.18	35990	0	0	121		5.15	0.36	5.09	5.21	FALSE	0	-1.76146353	1.76146353
174414	FALSE		Ashby et al. 1997		FALSE	1238	Developmental toxicity	BzBP	2296	AP rat	GD 1 - PND 2	PND 2	Rat	Rat Alderley Park (Wistar-Derived)	W	F1	F1 Rat, Alderley Park (Wistar-Derived) (♂)	F1 Rat, Alderley Park (Wistar-Derived) (♂, N=117-121)	Male	oral drinking water	developmental (GD 1 - PND 2)	GD 1 - PND 2	23355	AGD (mm)			AGD (mm)				PND 2	Continuous	0.0, 0.18 mg/kg-day	mg/kg-day	mm	0	3.883495146	0.18		0.18		0.18	35991	1	0.18	117		5.35	0.49	5.26	5.44	TRUE	3.883495146	1.727900214	6.039090078
174403	FALSE		Lin et al. 2008		FALSE	1240	Developmental toxicity	DEHP	2298	Long–Evans rats	GD 2 - 20	GD 21	Rat	Rat Long-Evans	LE	F1	F1 Rat, Long-Evans (♀)	F1 Rat, Long-Evans (♀, N=6-9)	Female	oral gavage	developmental		23359	AGD (mm)			AGD (mm)				GD 21	Continuous	0.0, 10.0, 100.0, 750.0 mg/kg-day	mg/kg-day	mm	0	-8.888888889	10				750	36007	0	0	6		4.5	0.244948974	4.24	4.76	FALSE	0	-6.159685738	6.159685738
174403	FALSE		Lin et al. 2008		FALSE	1240	Developmental toxicity	DEHP	2298	Long–Evans rats	GD 2 - 20	GD 21	Rat	Rat Long-Evans	LE	F1	F1 Rat, Long-Evans (♀)	F1 Rat, Long-Evans (♀, N=6-9)	Female	oral gavage	developmental		23359	AGD (mm)			AGD (mm)				GD 21	Continuous	0.0, 10.0, 100.0, 750.0 mg/kg-day	mg/kg-day	mm	0	-8.888888889	10				750	36008	1	10	6		4.3	0.244948974	4.04	4.56	FALSE	-4.444444444	-10.46880355	1.579914664
174403	FALSE		Lin et al. 2008		FALSE	1240	Developmental toxicity	DEHP	2298	Long–Evans rats	GD 2 - 20	GD 21	Rat	Rat Long-Evans	LE	F1	F1 Rat, Long-Evans (♀)	F1 Rat, Long-Evans (♀, N=6-9)	Female	oral gavage	developmental		23359	AGD (mm)			AGD (mm)				GD 21	Continuous	0.0, 10.0, 100.0, 750.0 mg/kg-day	mg/kg-day	mm	0	-8.888888889	10				750	36009	2	100	6		4.8	0.244948974	4.54	5.06	FALSE	6.666666667	0.298347272	13.03498606
174403	FALSE		Lin et al. 2008		FALSE	1240	Developmental toxicity	DEHP	2298	Long–Evans rats	GD 2 - 20	GD 21	Rat	Rat Long-Evans	LE	F1	F1 Rat, Long-Evans (♀)	F1 Rat, Long-Evans (♀, N=6-9)	Female	oral gavage	developmental		23359	AGD (mm)			AGD (mm)				GD 21	Continuous	0.0, 10.0, 100.0, 750.0 mg/kg-day	mg/kg-day	mm	0	-8.888888889	10				750	36010	3	750	9		4.1	0.3	3.87	4.33	TRUE	-8.888888889	-14.78117398	-2.9966038
174404	FALSE		Li et al. 2009		FALSE	1241	Developmental toxicity	DBP	2299	Wistar rat	GD 6 - PND 28	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=9-10)	Male	oral diet	developmental (GD6 to PND 1)	GD6 to PND 1	23361	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 30.6, 93.9, 291.4, 797.0 mg/kg-day	mg/kg-day	mm	0	-26.84210526	30.6				797	36015	0	0	10		3.8	0.15	3.69	3.91	FALSE	0	-3.460020976	3.460020976
174404	FALSE		Li et al. 2009		FALSE	1241	Developmental toxicity	DBP	2299	Wistar rat	GD 6 - PND 28	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=9-10)	Male	oral diet	developmental (GD6 to PND 1)	GD6 to PND 1	23361	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 30.6, 93.9, 291.4, 797.0 mg/kg-day	mg/kg-day	mm	0	-26.84210526	30.6				797	36016	1	30.6	10		3.67	0.13	3.58	3.76	FALSE	-3.421052632	-6.595855602	-0.246249661
174404	FALSE		Li et al. 2009		FALSE	1241	Developmental toxicity	DBP	2299	Wistar rat	GD 6 - PND 28	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=9-10)	Male	oral diet	developmental (GD6 to PND 1)	GD6 to PND 1	23361	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 30.6, 93.9, 291.4, 797.0 mg/kg-day	mg/kg-day	mm	0	-26.84210526	30.6				797	36017	2	93.9	10		3.72	0.2	3.58	3.86	FALSE	-2.105263158	-6.152242291	1.941715975
174404	FALSE		Li et al. 2009		FALSE	1241	Developmental toxicity	DBP	2299	Wistar rat	GD 6 - PND 28	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=9-10)	Male	oral diet	developmental (GD6 to PND 1)	GD6 to PND 1	23361	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 30.6, 93.9, 291.4, 797.0 mg/kg-day	mg/kg-day	mm	0	-26.84210526	30.6				797	36018	3	291.4	10		3.59	0.22	3.43	3.75	TRUE	-5.526315789	-9.79466841	-1.257963169
174404	FALSE		Li et al. 2009		FALSE	1241	Developmental toxicity	DBP	2299	Wistar rat	GD 6 - PND 28	PND 1	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=9-10)	Male	oral diet	developmental (GD6 to PND 1)	GD6 to PND 1	23361	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 30.6, 93.9, 291.4, 797.0 mg/kg-day	mg/kg-day	mm	0	-26.84210526	30.6				797	36019	4	797	9		2.78	0.16	2.66	2.9	TRUE	-26.84210526	-30.12402707	-23.56018345
174410	TRUE	Remove these data because these duplicate the AGD/BW data.	Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-14)	Male	oral	developmental (GD 9-18)	GD 9-18	23366	AGD (mm)			AGD (mm)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm	0	10.11235955	0.0005				500	36040	0	0	13		1.78	0.108166538	1.71	1.85	FALSE	0	-4.671671768	4.671671768
174410	TRUE	Remove these data because these duplicate the AGD/BW data.	Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-14)	Male	oral	developmental (GD 9-18)	GD 9-18	23366	AGD (mm)			AGD (mm)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm	0	10.11235955	0.0005				500	36041	1	0.0005	5		1.96	0.111803399	1.82	2.1	FALSE	10.11235955	3.513674071	16.71104503
174410	TRUE	Remove these data because these duplicate the AGD/BW data.	Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-14)	Male	oral	developmental (GD 9-18)	GD 9-18	23366	AGD (mm)			AGD (mm)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm	0	10.11235955	0.0005				500	36042	2	0.001	7		1.88	0.185202592	1.71	2.05	FALSE	5.617977528	-2.842754201	14.07870926
174410	TRUE	Remove these data because these duplicate the AGD/BW data.	Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-14)	Male	oral	developmental (GD 9-18)	GD 9-18	23366	AGD (mm)			AGD (mm)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm	0	10.11235955	0.0005				500	36043	3	0.005	9		1.93	0.21	1.77	2.09	FALSE	8.426966292	-0.072450203	16.92638279
174410	TRUE	Remove these data because these duplicate the AGD/BW data.	Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-14)	Male	oral	developmental (GD 9-18)	GD 9-18	23366	AGD (mm)			AGD (mm)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm	0	10.11235955	0.0005				500	36044	4	0.5	9		1.92	0.21	1.76	2.08	FALSE	7.865168539	-0.626443984	16.35678106
174410	TRUE	Remove these data because these duplicate the AGD/BW data.	Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-14)	Male	oral	developmental (GD 9-18)	GD 9-18	23366	AGD (mm)			AGD (mm)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm	0	10.11235955	0.0005				500	36045	5	50	13		1.86	0.216333077	1.73	1.99	FALSE	4.494382022	-2.95975858	11.94852263
174410	TRUE	Remove these data because these duplicate the AGD/BW data.	Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-14)	Male	oral	developmental (GD 9-18)	GD 9-18	23366	AGD (mm)			AGD (mm)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm	0	10.11235955	0.0005				500	36046	6	500	14		1.76	0.224499443	1.63	1.89	FALSE	-1.123595506	-8.493632894	6.246441883
174410	FALSE		Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-13)	Male	oral	developmental (GD 9-18)	GD 9-18	23367	AGD (mm/g)			AGD (mm/g)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm/g	0	10.37037037	0.0005				500	36047	0	0	13		1.35	0.144222051	1.26	1.44	FALSE	0	-8.212914318	8.212914318
174410	FALSE		Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-13)	Male	oral	developmental (GD 9-18)	GD 9-18	23367	AGD (mm/g)			AGD (mm/g)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm/g	0	10.37037037	0.0005				500	36048	1	0.0005	5		1.4	0.089442719	1.29	1.51	TRUE	3.703703704	-4.662684151	12.07009156
174410	FALSE		Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-13)	Male	oral	developmental (GD 9-18)	GD 9-18	23367	AGD (mm/g)			AGD (mm/g)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm/g	0	10.37037037	0.0005				500	36049	2	0.001	7		1.37	0.132287566	1.25	1.49	TRUE	1.481481481	-7.868893711	10.83185667
174410	FALSE		Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-13)	Male	oral	developmental (GD 9-18)	GD 9-18	23367	AGD (mm/g)			AGD (mm/g)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm/g	0	10.37037037	0.0005				500	36050	3	0.005	9		1.49	0.15	1.37	1.61	TRUE	10.37037037	0.686334606	20.05440613
174410	FALSE		Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-13)	Male	oral	developmental (GD 9-18)	GD 9-18	23367	AGD (mm/g)			AGD (mm/g)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm/g	0	10.37037037	0.0005				500	36051	4	0.5	9		1.42	0.15	1.3	1.54	TRUE	5.185185185	-4.302228112	14.67259848
174410	FALSE		Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-13)	Male	oral	developmental (GD 9-18)	GD 9-18	23367	AGD (mm/g)			AGD (mm/g)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm/g	0	10.37037037	0.0005				500	36052	5	50	13		1.34	0.180277564	1.23	1.45	FALSE	-0.740740741	-10.01031636	8.528834879
174410	FALSE		Do et al. 2012		FALSE	1244	Developmental toxicity	DEHP	2302	CD-1 mouse	GD 9 - 18	GD 18	Mouse	Mouse CD-1	CD1	F1	F1 Mouse, CD-1 (♂)	F1 Mouse, CD-1 (♂, N=5-13)	Male	oral	developmental (GD 9-18)	GD 9-18	23367	AGD (mm/g)			AGD (mm/g)				GD 18	Continuous	0.0, 0.0005, 0.001, 0.005, 0.5, 50.0, 500.0 mg/kg-day	mg/kg-day	mm/g	0	10.37037037	0.0005				500	36053	6	500	13		1.33	0.180277564	1.22	1.44	FALSE	-1.481481481	-10.72436737	7.76140441
173451	FALSE		Gray et al. 2009		FALSE	1251	Developmental toxicity	DEHP	2311	Sprague Dawley rats	GD 8 - PND 17	PND 2, PND 63-65	Rat	Rat Crl:CD(SD)IGS BR	SD	F1	F1 Rat, Crl:CD(SD)IGS BR (♂)	F1 Rat, Crl:CD(SD)IGS BR (♂, N=13-14)	Male	oral gavage	developmental (GD 8 - PND 17)	GD 8 - PND 17	23442	AGD (mm)			AGD (mm)				PND 2	Continuous	0.0, 11.0, 33.0, 100.0, 300.0 mg/kg-day	mg/kg-day	mm	0	-15.69230769	11				300	36099	0	0	13		3.25	0.39661064	3.01	3.49	FALSE	0	-9.381675201	9.381675201
173451	FALSE		Gray et al. 2009		FALSE	1251	Developmental toxicity	DEHP	2311	Sprague Dawley rats	GD 8 - PND 17	PND 2, PND 63-65	Rat	Rat Crl:CD(SD)IGS BR	SD	F1	F1 Rat, Crl:CD(SD)IGS BR (♂)	F1 Rat, Crl:CD(SD)IGS BR (♂, N=13-14)	Male	oral gavage	developmental (GD 8 - PND 17)	GD 8 - PND 17	23442	AGD (mm)			AGD (mm)				PND 2	Continuous	0.0, 11.0, 33.0, 100.0, 300.0 mg/kg-day	mg/kg-day	mm	0	-15.69230769	11				300	36100	1	11	13		3.21	0.180277564	3.1	3.32	FALSE	-1.230769231	-8.443525549	5.981987088
173451	FALSE		Gray et al. 2009		FALSE	1251	Developmental toxicity	DEHP	2311	Sprague Dawley rats	GD 8 - PND 17	PND 2, PND 63-65	Rat	Rat Crl:CD(SD)IGS BR	SD	F1	F1 Rat, Crl:CD(SD)IGS BR (♂)	F1 Rat, Crl:CD(SD)IGS BR (♂, N=13-14)	Male	oral gavage	developmental (GD 8 - PND 17)	GD 8 - PND 17	23442	AGD (mm)			AGD (mm)				PND 2	Continuous	0.0, 11.0, 33.0, 100.0, 300.0 mg/kg-day	mg/kg-day	mm	0	-15.69230769	11				300	36101	2	33	14		3.17	0.336749165	2.98	3.36	FALSE	-2.461538462	-10.90712194	5.984045013
173451	FALSE		Gray et al. 2009		FALSE	1251	Developmental toxicity	DEHP	2311	Sprague Dawley rats	GD 8 - PND 17	PND 2, PND 63-65	Rat	Rat Crl:CD(SD)IGS BR	SD	F1	F1 Rat, Crl:CD(SD)IGS BR (♂)	F1 Rat, Crl:CD(SD)IGS BR (♂, N=13-14)	Male	oral gavage	developmental (GD 8 - PND 17)	GD 8 - PND 17	23442	AGD (mm)			AGD (mm)				PND 2	Continuous	0.0, 11.0, 33.0, 100.0, 300.0 mg/kg-day	mg/kg-day	mm	0	-15.69230769	11				300	36102	3	100	14		3.17	0.187082869	3.06	3.28	FALSE	-2.461538462	-9.600206462	4.677129539
173451	FALSE		Gray et al. 2009		FALSE	1251	Developmental toxicity	DEHP	2311	Sprague Dawley rats	GD 8 - PND 17	PND 2, PND 63-65	Rat	Rat Crl:CD(SD)IGS BR	SD	F1	F1 Rat, Crl:CD(SD)IGS BR (♂)	F1 Rat, Crl:CD(SD)IGS BR (♂, N=13-14)	Male	oral gavage	developmental (GD 8 - PND 17)	GD 8 - PND 17	23442	AGD (mm)			AGD (mm)				PND 2	Continuous	0.0, 11.0, 33.0, 100.0, 300.0 mg/kg-day	mg/kg-day	mm	0	-15.69230769	11				300	36103	4	300	13		2.74	0.288444102	2.57	2.91	TRUE	-15.69230769	-23.07856534	-8.306050047
173455	FALSE		Johnson et al. 2011		FALSE	1253	Developmental toxicity	DBP	2314	Sprague Dawley rats: Study 2	GD 12 - 20	GD 20	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=5-6)	Male	oral gavage	developmental		23468	AGD (mm)			AGD (mm)				GD 20	Continuous	0.0, 500.0 mg/kg-day	mg/kg-day	mm	0	-17.84386617	500				500	36155	0	0	6		2.69	0.11	2.57	2.81	FALSE	0	-4.627387288	4.627387288
173455	FALSE		Johnson et al. 2011		FALSE	1253	Developmental toxicity	DBP	2314	Sprague Dawley rats: Study 2	GD 12 - 20	GD 20	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=5-6)	Male	oral gavage	developmental		23468	AGD (mm)			AGD (mm)				GD 20	Continuous	0.0, 500.0 mg/kg-day	mg/kg-day	mm	0	-17.84386617	500				500	36156	1	500	5		2.21	0.15	2.02	2.4	TRUE	-17.84386617	-23.42209277	-12.26563957
173455	FALSE		Johnson et al. 2011		FALSE	1253	Developmental toxicity	DBP	2313	Sprague Dawley rats: Study 1	GD 12 - 20	GD 20	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=5-6)	Male	oral gavage	developmental (GD 12-20)	GD 12-20	23470	AGD (mm)			AGD (mm)				GD 20	Continuous	0.0, 100.0 mg/kg-day	mg/kg-day	mm	0	-1.47601476	100				100	36159	0	0	5		2.71	0.14	2.54	2.88	FALSE	0	-6.403903985	6.403903985
173455	FALSE		Johnson et al. 2011		FALSE	1253	Developmental toxicity	DBP	2313	Sprague Dawley rats: Study 1	GD 12 - 20	GD 20	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=5-6)	Male	oral gavage	developmental (GD 12-20)	GD 12-20	23470	AGD (mm)			AGD (mm)				GD 20	Continuous	0.0, 100.0 mg/kg-day	mg/kg-day	mm	0	-1.47601476	100				100	36160	1	100	6		2.67	0.06	2.61	2.73	FALSE	-1.47601476	-6.27629249	3.32426297
173463	FALSE		Mylchreest et al. 1998		FALSE	1255	Developmental toxicity	DBP	2316	Sprague Dawley rats	GD 3 - PND 20	PND 1, PND 100	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=4-9)	Male	oral gavage	developmental (20 d (AGD), 39 d (hypospadia))	20 d (AGD), 39 d (hypospadia)	23473	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	mm	0	-24.22145329	250				750	36166	0	0	9		2.89	0.33	2.64	3.14	FALSE	0	-10.55032678	10.55032678
173463	FALSE		Mylchreest et al. 1998		FALSE	1255	Developmental toxicity	DBP	2316	Sprague Dawley rats	GD 3 - PND 20	PND 1, PND 100	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=4-9)	Male	oral gavage	developmental (20 d (AGD), 39 d (hypospadia))	20 d (AGD), 39 d (hypospadia)	23473	AGD (mm)			AGD (mm)				PND 1	Continuous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	mm	0	-24.22145329	250				750	36167	1	250	9		2.7	0.3	2.47	2.93	FALSE	-6.574394464	-16.29925699	3.150468065
